,YEAR,MAKE,MODEL,CLASS,ENGINE_SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY,FUEL_CONSUMPTION_HWY,FUEL_CONSUMPTION_COMB_L,FUEL_CONSUMPTION_COMB_mpg,CO2_EMISSIONS,CO2_Rating,Smog_Rating
1228,2000,HYUNDAI,ELANTRA,COMPACT,2.0,4.0,M5,X,11.3,7.8,9.7,29.0,223.0,,
1229,2000,HYUNDAI,ELANTRA WAGON,STATION WAGON: SMALL,2.0,4.0,A4,X,12.5,8.7,10.8,26.0,248.0,,
1230,2000,HYUNDAI,ELANTRA WAGON,STATION WAGON: SMALL,2.0,4.0,M5,X,11.4,8.0,9.9,29.0,228.0,,
1231,2000,HYUNDAI,SONATA 2.4L,MID-SIZE,2.4,4.0,A4,X,13.0,9.1,11.3,25.0,260.0,,
1232,2000,HYUNDAI,SONATA 2.5L,MID-SIZE,2.5,6.0,A4,X,13.2,9.3,11.4,25.0,262.0,,
1233,2000,HYUNDAI,TIBURON,SUBCOMPACT,2.0,4.0,A4,X,12.2,8.6,10.6,27.0,244.0,,
1234,2000,HYUNDAI,TIBURON,SUBCOMPACT,2.0,4.0,M5,X,11.4,8.0,9.9,29.0,228.0,,
1235,2000,INFINITI,G20,COMPACT,2.0,4.0,A4,X,11.6,8.5,10.2,28.0,235.0,,
1236,2000,INFINITI,G20,COMPACT,2.0,4.0,M5,X,11.4,8.2,10.0,28.0,230.0,,
1237,2000,INFINITI,I30,MID-SIZE,3.0,6.0,A4,X,13.4,9.3,11.5,25.0,265.0,,
1238,2000,INFINITI,QX4 4X4,SUV,3.3,6.0,A4,X,17.7,13.7,15.9,18.0,366.0,,
1239,2000,ISUZU,HOMBRE,PICKUP TRUCK: SMALL,2.2,4.0,A4,X,13.8,9.9,12.1,23.0,278.0,,
1240,2000,ISUZU,HOMBRE,PICKUP TRUCK: SMALL,2.2,4.0,M5,X,12.2,8.8,10.7,26.0,246.0,,
1241,2000,ISUZU,HOMBRE,PICKUP TRUCK: SMALL,4.3,6.0,A4,X,15.4,11.4,13.6,21.0,313.0,,
1242,2000,ISUZU,HOMBRE 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,A4,X,16.8,12.8,15.0,19.0,345.0,,
1243,2000,ISUZU,RODEO 4X4,SUV,3.2,6.0,A4,X,16.6,12.7,14.8,19.0,340.0,,
1244,2000,ISUZU,RODEO 4X4,SUV,3.2,6.0,M5,X,16.8,13.0,15.1,19.0,347.0,,
1245,2000,ISUZU,TROOPER 4X4,SUV,3.5,6.0,A4,X,17.8,13.6,15.9,18.0,366.0,,
1246,2000,ISUZU,TROOPER 4X4,SUV,3.5,6.0,M5,X,17.9,13.7,16.0,18.0,368.0,,
1247,2000,JAGUAR,S-TYPE V6,MID-SIZE,3.0,6.0,A5,Z,14.8,9.9,12.6,22.0,290.0,,
1248,2000,JAGUAR,S-TYPE V8,MID-SIZE,4.0,8.0,A5,Z,15.3,11.1,13.4,21.0,308.0,,
1249,2000,JAGUAR,VANDEN PLAS,MID-SIZE,4.0,8.0,A5,Z,15.5,10.5,13.3,21.0,306.0,,
1250,2000,JAGUAR,VANDEN PLAS SUPERCHARGED,MID-SIZE,4.0,8.0,A5,Z,16.6,11.8,14.4,20.0,331.0,,
1251,2000,JAGUAR,XJ8,COMPACT,4.0,8.0,A5,Z,15.5,10.5,13.3,21.0,306.0,,
1252,2000,JAGUAR,XJR ,COMPACT,4.0,8.0,A5,Z,16.5,11.8,14.4,20.0,331.0,,
1253,2000,JAGUAR,XK8,SUBCOMPACT,4.0,8.0,A5,Z,15.4,10.4,13.2,21.0,304.0,,
1254,2000,JAGUAR,XK8 CONVERTIBLE,MINICOMPACT,4.0,8.0,A5,Z,15.5,10.6,13.3,21.0,306.0,,
1255,2000,JAGUAR,XKR ,SUBCOMPACT,4.0,8.0,A5,Z,15.7,11.1,13.6,21.0,313.0,,
1256,2000,JAGUAR,XKR CONVERTIBLE ,MINICOMPACT,4.0,8.0,A5,Z,16.3,11.5,14.1,20.0,324.0,,
1257,2000,JEEP,CHEROKEE 4X4,SUV,4.0,6.0,A4,X,16.6,12.3,14.7,19.0,338.0,,
1258,2000,JEEP,CHEROKEE 4X4,SUV,4.0,6.0,M5,X,15.4,11.8,13.8,20.0,317.0,,
1259,2000,JEEP,GRAND CHEROKEE 4X4,SUV,4.0,6.0,A4,X,16.5,12.3,14.6,19.0,336.0,,
1260,2000,JEEP,GRAND CHEROKEE 4X4,SUV,4.7,8.0,A4,X,18.0,13.1,15.8,18.0,363.0,,
1261,2000,JEEP,TJ 4X4,SUV,2.5,4.0,A3,X,16.6,14.1,15.5,18.0,357.0,,
1262,2000,JEEP,TJ 4X4,SUV,2.5,4.0,M5,X,14.7,12.6,13.7,21.0,315.0,,
1263,2000,JEEP,TJ 4X4,SUV,4.0,6.0,A3,X,17.3,14.3,16.0,18.0,368.0,,
1264,2000,JEEP,TJ 4X4,SUV,4.0,6.0,M5,X,16.7,13.1,15.1,19.0,347.0,,
1265,2000,KIA,SEPHIA,COMPACT,1.8,4.0,A4,X,11.7,8.5,10.2,28.0,235.0,,
1266,2000,KIA,SEPHIA,COMPACT,1.8,4.0,M5,X,11.2,9.3,10.3,27.0,237.0,,
1267,2000,KIA,SPORTAGE 4X4,SUV,2.0,4.0,A4,X,13.4,12.1,12.8,22.0,294.0,,
1268,2000,KIA,SPORTAGE 4X4,SUV,2.0,4.0,M5,X,12.8,12.1,12.5,23.0,288.0,,
1269,2000,LAND ROVER,DISCOVERY SERIES II 4X4,SUV,4.0,8.0,A4,Z,19.6,14.9,17.5,16.0,403.0,,
1270,2000,LAND ROVER,DISCOVERY SERIES II 4X4,SUV,4.0,8.0,A4,Z,19.6,14.9,17.5,16.0,403.0,,
1271,2000,LAND ROVER,RANGE ROVER 4X4,SUV,4.0,8.0,A4,Z,19.6,14.9,17.5,16.0,403.0,,
1272,2000,LAND ROVER,RANGE ROVER 4X4,SUV,4.6,8.0,A4,Z,22.1,17.1,19.9,14.0,458.0,,
1273,2000,LEXUS,ES 300,COMPACT,3.0,6.0,A4,X,13.8,9.7,12.0,24.0,276.0,,
1274,2000,LEXUS,GS 300,MID-SIZE,3.0,6.0,A5,Z,13.7,10.3,12.2,23.0,281.0,,
1275,2000,LEXUS,GS 400,MID-SIZE,4.0,8.0,A5,Z,15.0,10.6,13.0,22.0,299.0,,
1276,2000,LEXUS,LS 400,MID-SIZE,4.0,8.0,A5,Z,14.3,10.2,12.4,23.0,285.0,,
1277,2000,LEXUS,LX 470,SUV,4.7,8.0,A4,X,19.4,15.4,17.6,16.0,405.0,,
1278,2000,LEXUS,RX 300,SUV,3.0,6.0,A4,X,14.2,10.9,12.7,22.0,292.0,,
1279,2000,LEXUS,RX 300 4X4,SUV,3.0,6.0,A4,X,14.4,11.4,13.0,22.0,299.0,,
1280,2000,LINCOLN,CONTINENTAL,FULL-SIZE,4.6,8.0,A4,Z,15.2,10.2,12.9,22.0,297.0,,
1281,2000,LINCOLN,LS,MID-SIZE,3.0,6.0,A5,X,15.4,10.5,13.2,21.0,304.0,,
1282,2000,LINCOLN,LS,MID-SIZE,3.0,6.0,M5,X,15.5,10.4,13.2,21.0,304.0,,
1283,2000,LINCOLN,LS,MID-SIZE,3.9,8.0,A5,X,15.9,10.7,13.6,21.0,313.0,,
1284,2000,LINCOLN,NAVIGATOR 4X4,SUV,5.4,8.0,A4,Z,21.4,15.4,18.7,15.0,430.0,,
1285,2000,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8.0,A4,X,15.3,10.5,13.2,21.0,304.0,,
1286,2000,MAZDA,626,MID-SIZE,2.0,4.0,A4,X,12.7,9.4,11.2,25.0,258.0,,
1287,2000,MAZDA,626,MID-SIZE,2.0,4.0,M5,X,10.6,8.1,9.5,30.0,219.0,,
1288,2000,MAZDA,626,MID-SIZE,2.5,6.0,A4,Z,13.7,10.1,12.1,23.0,278.0,,
1289,2000,MAZDA,626,MID-SIZE,2.5,6.0,M5,Z,13.3,10.1,11.8,24.0,271.0,,
1290,2000,MAZDA,B3000,PICKUP TRUCK: STANDARD,3.0,6.0,A4,X,15.6,11.2,13.6,21.0,313.0,,
1291,2000,MAZDA,B3000,PICKUP TRUCK: STANDARD,3.0,6.0,M5,X,16.2,11.3,14.0,20.0,322.0,,
1292,2000,MAZDA,B4000,PICKUP TRUCK: STANDARD,4.0,6.0,A5,X,17.1,13.6,15.5,18.0,357.0,,
1293,2000,MAZDA,B4000,PICKUP TRUCK: STANDARD,4.0,6.0,M5,X,15.5,11.9,13.9,20.0,320.0,,
1294,2000,MAZDA,B4000 4X4,PICKUP TRUCK: STANDARD,4.0,6.0,A5,X,17.2,13.1,15.4,18.0,354.0,,
1295,2000,MAZDA,B4000 4X4,PICKUP TRUCK: STANDARD,4.0,6.0,M5,X,16.5,12.9,14.9,19.0,343.0,,
1296,2000,MAZDA,MILLENIA,COMPACT,2.5,6.0,A4,Z,13.8,9.8,12.0,24.0,276.0,,
1297,2000,MAZDA,MILLENIA ,COMPACT,2.3,6.0,A4,Z,13.7,9.5,11.8,24.0,271.0,,
1298,2000,MAZDA,MPV,MINIVAN,2.5,6.0,A4,X,15.2,11.7,13.6,21.0,313.0,,
1299,2000,MAZDA,MX-5 MIATA,SUBCOMPACT,1.8,4.0,A4,X,11.9,9.0,10.6,27.0,244.0,,
1300,2000,MAZDA,MX-5 MIATA,SUBCOMPACT,1.8,4.0,M5,X,11.1,8.8,10.0,28.0,230.0,,
1301,2000,MAZDA,MX-5 MIATA,SUBCOMPACT,1.8,4.0,M6,X,11.5,9.0,10.4,27.0,239.0,,
1302,2000,MAZDA,PROTEGE,COMPACT,1.6,4.0,A4,X,10.6,8.2,9.6,29.0,221.0,,
1303,2000,MAZDA,PROTEGE,COMPACT,1.6,4.0,M5,X,9.8,8.0,9.0,31.0,207.0,,
1304,2000,MAZDA,PROTEGE,COMPACT,1.8,4.0,A4,X,11.2,8.6,10.0,28.0,230.0,,
1305,2000,MAZDA,PROTEGE,COMPACT,1.8,4.0,M5,X,10.2,8.0,9.2,31.0,212.0,,
1306,2000,MERCEDES-BENZ,C 230 KOMPRESSOR ,COMPACT,2.3,4.0,A5,Z,12.5,8.9,10.9,26.0,251.0,,
1307,2000,MERCEDES-BENZ,C 280,COMPACT,2.8,6.0,A5,Z,12.7,9.5,11.2,25.0,258.0,,
1308,2000,MERCEDES-BENZ,C 43 AMG,COMPACT,4.3,8.0,A5,Z,14.7,11.3,13.2,21.0,304.0,,
1309,2000,MERCEDES-BENZ,CLK 320,SUBCOMPACT,3.2,6.0,A5,Z,12.9,8.9,11.1,25.0,255.0,,
1310,2000,MERCEDES-BENZ,CLK 320 CABRIOLET,MINICOMPACT,3.2,6.0,A5,Z,13.6,9.3,11.7,24.0,269.0,,
1311,2000,MERCEDES-BENZ,CLK 430,SUBCOMPACT,4.3,8.0,A5,Z,14.4,10.4,12.6,22.0,290.0,,
1312,2000,MERCEDES-BENZ,CLK 430 CABRIOLET,MINICOMPACT,4.3,8.0,A5,Z,15.2,10.6,13.2,21.0,304.0,,
1313,2000,MERCEDES-BENZ,E 320,MID-SIZE,3.2,6.0,A5,Z,12.9,8.7,11.0,26.0,253.0,,
1314,2000,MERCEDES-BENZ,E 320 4MATIC,MID-SIZE,3.2,6.0,A5,Z,13.1,9.3,11.4,25.0,262.0,,
1315,2000,MERCEDES-BENZ,E 320 4MATIC WAGON,STATION WAGON: MID-SIZE,3.2,6.0,A5,Z,13.5,9.8,11.9,24.0,274.0,,
1316,2000,MERCEDES-BENZ,E 320 WAGON,STATION WAGON: MID-SIZE,3.2,6.0,A5,Z,13.2,9.6,11.6,24.0,267.0,,
1317,2000,MERCEDES-BENZ,E 430,MID-SIZE,4.3,8.0,A5,Z,14.6,10.5,12.7,22.0,292.0,,
1318,2000,MERCEDES-BENZ,E 430 4MATIC,MID-SIZE,4.3,8.0,A5,Z,15.1,11.2,13.3,21.0,306.0,,
1319,2000,MERCEDES-BENZ,E 55 AMG,MID-SIZE,5.5,8.0,A5,Z,16.0,11.1,13.8,20.0,317.0,,
1320,2000,MERCEDES-BENZ,ML 320,SUV,3.2,6.0,A5,Z,16.1,12.8,14.6,19.0,336.0,,
1321,2000,MERCEDES-BENZ,ML 430,SUV,4.3,8.0,A5,Z,17.0,13.5,15.4,18.0,354.0,,
1322,2000,MERCEDES-BENZ,S 430,FULL-SIZE,4.3,8.0,A5,Z,15.3,10.5,13.2,21.0,304.0,,
1323,2000,MERCEDES-BENZ,S 500,FULL-SIZE,5.0,8.0,A5,Z,16.1,11.3,13.9,20.0,320.0,,
1324,2000,MERCEDES-BENZ,SL 500,SUBCOMPACT,5.0,8.0,A5,Z,16.3,11.2,14.0,20.0,322.0,,
1325,2000,MERCEDES-BENZ,SL 600,SUBCOMPACT,6.0,12.0,A5,Z,20.1,13.4,17.1,17.0,393.0,,
1326,2000,MERCEDES-BENZ,SLK 230 KOMPRESSOR ,SUBCOMPACT,2.3,4.0,A5,Z,12.0,8.7,10.5,27.0,242.0,,
1327,2000,MERCEDES-BENZ,SLK 230 KOMPRESSOR ,SUBCOMPACT,2.3,4.0,M5,Z,12.6,8.5,10.7,26.0,246.0,,
1328,2000,NISSAN,ALTIMA,COMPACT,2.4,4.0,A4,X,12.8,9.3,11.2,25.0,258.0,,
1329,2000,NISSAN,ALTIMA,COMPACT,2.4,4.0,M5,X,11.6,8.5,10.2,28.0,235.0,,
1330,2000,NISSAN,FRONTIER,PICKUP TRUCK: STANDARD,2.4,4.0,A4,X,13.5,10.9,12.3,23.0,283.0,,
1331,2000,NISSAN,FRONTIER,PICKUP TRUCK: STANDARD,2.4,4.0,M5,X,12.1,9.9,11.1,25.0,255.0,,
1332,2000,NISSAN,FRONTIER 4X4,PICKUP TRUCK: STANDARD,2.4,4.0,M5,X,14.9,12.0,13.6,21.0,313.0,,
1333,2000,NISSAN,FRONTIER V6,PICKUP TRUCK: STANDARD,3.3,6.0,A4,X,16.8,13.3,15.2,19.0,350.0,,
1334,2000,NISSAN,FRONTIER V6,PICKUP TRUCK: STANDARD,3.3,6.0,M5,X,16.1,13.6,15.0,19.0,345.0,,
1335,2000,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK: STANDARD,3.3,6.0,A4,X,17.3,13.7,15.7,18.0,361.0,,
1336,2000,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK: STANDARD,3.3,6.0,M5,X,16.2,13.9,15.2,19.0,350.0,,
1337,2000,NISSAN,MAXIMA,MID-SIZE,3.0,6.0,A4,X,13.4,9.3,11.5,25.0,265.0,,
1338,2000,NISSAN,MAXIMA,MID-SIZE,3.0,6.0,M5,X,12.3,9.4,11.0,26.0,253.0,,
1339,2000,NISSAN,PATHFINDER 4X4,SUV,3.3,6.0,A4,X,17.3,13.6,15.7,18.0,361.0,,
1340,2000,NISSAN,PATHFINDER 4X4,SUV,3.3,6.0,M5,X,16.5,14.3,15.5,18.0,357.0,,
1341,2000,NISSAN,QUEST,MINIVAN,3.3,6.0,A4,X,15.5,10.6,13.3,21.0,306.0,,
1342,2000,NISSAN,XTERRA,SUV,2.4,4.0,M5,X,14.2,10.9,12.7,22.0,292.0,,
1343,2000,NISSAN,XTERRA V6,SUV,3.3,6.0,A4,X,16.5,13.0,14.9,19.0,343.0,,
1344,2000,NISSAN,XTERRA V6,SUV,3.3,6.0,M5,X,15.9,13.4,14.7,19.0,338.0,,
1345,2000,NISSAN,XTERRA V6 4X4,SUV,3.3,6.0,A4,X,17.3,13.7,15.7,18.0,361.0,,
1346,2000,NISSAN,XTERRA V6 4X4,SUV,3.3,6.0,M5,X,16.2,13.9,15.2,19.0,350.0,,
1347,2000,OLDSMOBILE,ALERO,COMPACT,2.4,4.0,A4,X,12.1,8.5,10.5,27.0,242.0,,
1348,2000,OLDSMOBILE,ALERO,COMPACT,2.4,4.0,M5,X,12.5,8.3,10.6,27.0,244.0,,
1349,2000,OLDSMOBILE,ALERO,COMPACT,3.4,6.0,A4,X,13.6,8.7,11.4,25.0,262.0,,
1350,2000,OLDSMOBILE,INTRIGUE,MID-SIZE,3.5,6.0,A4,X,14.7,9.5,12.3,23.0,283.0,,
1351,2000,OLDSMOBILE,SILHOUETTE,MINIVAN,3.4,6.0,A4,X,14.0,9.9,12.2,23.0,281.0,,
1352,2000,PLYMOUTH,PROWLER,SUBCOMPACT,3.5,6.0,AS4,Z,15.4,11.0,13.4,21.0,308.0,,
1353,2000,PONTIAC,BONNEVILLE,FULL-SIZE,3.8,6.0,A4,X,14.4,9.1,12.0,24.0,276.0,,
1354,2000,PONTIAC,BONNEVILLE ,FULL-SIZE,3.8,6.0,A4,Z,15.1,9.5,12.6,22.0,290.0,,
1355,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,3.8,6.0,A4,X,13.9,8.9,11.7,24.0,269.0,,
1356,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,3.8,6.0,M5,X,13.8,8.7,11.5,25.0,265.0,,
1357,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,5.7,8.0,A4,Z,14.9,10.7,13.0,22.0,299.0,,
1358,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,5.7,8.0,M6,Z,14.9,9.8,12.6,22.0,290.0,,
1359,2000,PONTIAC,FIREFLY,SUBCOMPACT,1.0,3.0,M5,X,7.1,5.5,6.4,44.0,147.0,,
1360,2000,PONTIAC,FIREFLY,SUBCOMPACT,1.3,4.0,A3,X,9.1,7.4,8.3,34.0,191.0,,
1361,2000,PONTIAC,FIREFLY,SUBCOMPACT,1.3,4.0,M5,X,7.6,5.9,6.8,42.0,156.0,,
1362,2000,PONTIAC,GRAND AM,COMPACT,2.4,4.0,A4,X,12.1,8.5,10.5,27.0,242.0,,
1363,2000,PONTIAC,GRAND AM,COMPACT,2.4,4.0,M5,X,12.5,8.3,10.6,27.0,244.0,,
1364,2000,PONTIAC,GRAND AM,COMPACT,3.4,6.0,A4,X,13.6,8.7,11.4,25.0,262.0,,
1365,2000,PONTIAC,GRAND PRIX,MID-SIZE,3.1,6.0,A4,X,13.1,8.7,11.1,25.0,255.0,,
1366,2000,PONTIAC,GRAND PRIX,MID-SIZE,3.8,6.0,A4,X,13.5,8.8,11.4,25.0,262.0,,
1367,2000,PONTIAC,GRAND PRIX ,MID-SIZE,3.8,6.0,A4,Z,15.0,9.4,12.5,23.0,288.0,,
1368,2000,PONTIAC,MONTANA,MINIVAN,3.4,6.0,A4,X,14.0,9.9,12.2,23.0,281.0,,
1369,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4.0,A3,X,11.8,8.9,10.5,27.0,242.0,,
1370,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4.0,A4,X,11.6,8.2,10.1,28.0,232.0,,
1371,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4.0,M5,X,12.2,7.8,10.2,28.0,235.0,,
1372,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.4,4.0,A4,X,12.5,8.8,10.8,26.0,248.0,,
1373,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.4,4.0,M5,X,12.1,7.8,10.2,28.0,235.0,,
1374,2000,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6.0,AS5,Z,16.0,10.2,13.4,21.0,308.0,,
1375,2000,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6.0,M6,Z,15.4,10.2,13.1,22.0,301.0,,
1376,2000,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6.0,AS5,Z,16.0,10.6,13.6,21.0,313.0,,
1377,2000,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6.0,M6,Z,15.7,10.9,13.5,21.0,311.0,,
1378,2000,PORSCHE,BOXSTER,TWO-SEATER,2.7,6.0,AS5,Z,15.3,10.3,13.1,22.0,301.0,,
1379,2000,PORSCHE,BOXSTER,TWO-SEATER,2.7,6.0,M5,Z,15.0,10.4,12.9,22.0,297.0,,
1380,2000,PORSCHE,BOXSTER S,TWO-SEATER,3.2,6.0,AS5,Z,15.9,10.6,13.5,21.0,311.0,,
1381,2000,PORSCHE,BOXSTER S,TWO-SEATER,3.2,6.0,M6,Z,15.0,10.1,12.8,22.0,294.0,,
1382,2000,SAAB,9-3 TURBO,MID-SIZE,2.0,4.0,A4,X,13.4,10.1,11.9,24.0,274.0,,
1383,2000,SAAB,9-3 TURBO,MID-SIZE,2.0,4.0,M5,X,12.9,8.9,11.1,25.0,255.0,,
1384,2000,SAAB,9-3 TURBO,MID-SIZE,2.3,4.0,M5,X,13.1,8.8,11.2,25.0,258.0,,
1385,2000,SAAB,9-5 TURBO,FULL-SIZE,2.3,4.0,A4,X,13.9,9.7,12.0,24.0,276.0,,
1386,2000,SAAB,9-5 TURBO,FULL-SIZE,2.3,4.0,M5,X,13.2,8.9,11.3,25.0,260.0,,
1387,2000,SAAB,9-5 TURBO,FULL-SIZE,3.0,6.0,A4,X,14.3,9.8,12.3,23.0,283.0,,
1388,2000,SAAB,9-5 WAGON TURBO,STATION WAGON: MID-SIZE,2.3,4.0,A4,X,13.9,9.7,12.0,24.0,276.0,,
1389,2000,SAAB,9-5 WAGON TURBO,STATION WAGON: MID-SIZE,2.3,4.0,M5,X,13.2,8.9,11.3,25.0,260.0,,
1390,2000,SAAB,9-5 WAGON TURBO,STATION WAGON: MID-SIZE,3.0,6.0,A4,X,14.3,9.8,12.3,23.0,283.0,,
1391,2000,SATURN,LS,MID-SIZE,2.2,4.0,A4,X,11.9,8.6,10.4,27.0,239.0,,
1392,2000,SATURN,LS,MID-SIZE,2.2,4.0,M5,X,12.2,7.8,10.2,28.0,235.0,,
1393,2000,SATURN,LS,MID-SIZE,3.0,6.0,A4,X,13.3,9.7,11.7,24.0,269.0,,
1394,2000,SATURN,LW WAGON,STATION WAGON: MID-SIZE,2.2,4.0,A4,X,12.1,8.8,10.6,27.0,244.0,,
1395,2000,SATURN,LW WAGON,STATION WAGON: MID-SIZE,3.0,6.0,A4,X,13.3,9.7,11.7,24.0,269.0,,
1396,2000,SATURN,SC,SUBCOMPACT,1.9,4.0,A4,X,10.1,7.1,8.7,32.0,200.0,,
1397,2000,SATURN,SC,SUBCOMPACT,1.9,4.0,M5,X,9.8,6.5,8.3,34.0,191.0,,
1398,2000,SATURN,SC ,SUBCOMPACT,1.9,4.0,A4,X,10.6,7.1,9.0,31.0,207.0,,
1399,2000,SATURN,SC ,SUBCOMPACT,1.9,4.0,M5,X,10.3,6.8,8.8,32.0,202.0,,
1400,2000,SATURN,SL,COMPACT,1.9,4.0,A4,X,10.1,6.8,8.6,33.0,198.0,,
1401,2000,SATURN,SL,COMPACT,1.9,4.0,M5,X,9.3,6.4,8.0,35.0,184.0,,
1402,2000,SATURN,SL ,COMPACT,1.9,4.0,A4,X,10.6,7.1,9.0,31.0,207.0,,
1403,2000,SATURN,SL ,COMPACT,1.9,4.0,M5,X,10.3,6.8,8.8,32.0,202.0,,
1404,2000,SATURN,SW WAGON ,STATION WAGON: SMALL,1.9,4.0,A4,X,10.6,7.1,9.0,31.0,207.0,,
1405,2000,SATURN,SW WAGON ,STATION WAGON: SMALL,1.9,4.0,M5,X,10.3,6.8,8.8,32.0,202.0,,
1406,2000,SUBARU,FORESTER AWD,SUV,2.5,4.0,A4,X,12.2,8.8,10.7,26.0,246.0,,
1407,2000,SUBARU,FORESTER AWD,SUV,2.5,4.0,M5,X,12.5,8.8,10.8,26.0,248.0,,
1408,2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.2,4.0,A4,X,11.7,8.8,10.4,27.0,239.0,,
1409,2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.2,4.0,M5,X,11.8,8.8,10.5,27.0,242.0,,
1410,2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4.0,A4,X,11.8,9.0,10.6,27.0,244.0,,
1411,2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4.0,M5,X,12.8,9.3,11.2,25.0,258.0,,
1412,2000,SUBARU,IMPREZA WAGON AWD,STATION WAGON: SMALL,2.2,4.0,A4,X,11.7,8.8,10.4,27.0,239.0,,
1413,2000,SUBARU,IMPREZA WAGON AWD,STATION WAGON: SMALL,2.2,4.0,M5,X,11.8,8.8,10.5,27.0,242.0,,
1414,2000,SUBARU,LEGACY AWD,COMPACT,2.5,4.0,A4,X,12.2,9.5,11.0,26.0,253.0,,
1415,2000,SUBARU,LEGACY AWD,COMPACT,2.5,4.0,M5,X,12.5,9.3,11.0,26.0,253.0,,
1416,2000,SUBARU,LEGACY WAGON AWD,STATION WAGON: MID-SIZE,2.5,4.0,A4,X,12.2,9.6,11.1,25.0,255.0,,
1417,2000,SUBARU,LEGACY WAGON AWD,STATION WAGON: MID-SIZE,2.5,4.0,M5,X,12.5,9.3,11.0,26.0,253.0,,
1418,2000,SUZUKI,ESTEEM,SUBCOMPACT,1.6,4.0,A4,X,9.9,7.6,8.9,32.0,205.0,,
1419,2000,SUZUKI,ESTEEM,SUBCOMPACT,1.6,4.0,M5,X,8.8,6.8,7.9,36.0,182.0,,
1420,2000,SUZUKI,ESTEEM WAGON,STATION WAGON: SMALL,1.8,4.0,A4,X,10.3,7.5,9.1,31.0,209.0,,
1421,2000,SUZUKI,ESTEEM WAGON,STATION WAGON: SMALL,1.8,4.0,M5,X,9.6,7.2,8.5,33.0,196.0,,
1422,2000,SUZUKI,GRAND VITARA 4X4,SUV,2.5,6.0,A4,X,14.2,12.0,13.2,21.0,304.0,,
1423,2000,SUZUKI,GRAND VITARA 4X4,SUV,2.5,6.0,M5,X,13.8,11.4,12.8,22.0,294.0,,
1424,2000,SUZUKI,SWIFT,SUBCOMPACT,1.3,4.0,A3,X,9.1,7.4,8.3,34.0,191.0,,
1425,2000,SUZUKI,SWIFT,SUBCOMPACT,1.3,4.0,M5,X,7.6,5.9,6.8,42.0,156.0,,
1426,2000,SUZUKI,VITARA 4X4,SUV,2.0,4.0,A4,X,11.7,9.9,10.9,26.0,251.0,,
1427,2000,SUZUKI,VITARA 4X4,SUV,2.0,4.0,M5,X,11.8,10.1,11.0,26.0,253.0,,
1428,2000,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,1.6,4.0,M5,X,10.5,9.0,9.9,29.0,228.0,,
1429,2000,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,2.0,4.0,A4,X,11.7,10.1,11.0,26.0,253.0,,
1430,2000,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,2.0,4.0,M5,X,11.8,10.2,11.1,25.0,255.0,,
1431,2000,TOYOTA,4RUNNER 4X4,SUV,2.7,4.0,A4,X,14.2,11.8,13.1,22.0,301.0,,
1432,2000,TOYOTA,4RUNNER 4X4,SUV,2.7,4.0,M5,X,15.4,12.1,13.9,20.0,320.0,,
1433,2000,TOYOTA,4RUNNER 4X4,SUV,3.4,6.0,A4,X,15.7,13.0,14.5,19.0,334.0,,
1434,2000,TOYOTA,4RUNNER 4X4,SUV,3.4,6.0,M5,X,15.7,12.7,14.4,20.0,331.0,,
1435,2000,TOYOTA,AVALON,FULL-SIZE,3.0,6.0,A4,X,12.7,8.8,10.9,26.0,251.0,,
1436,2000,TOYOTA,CAMRY,MID-SIZE,2.2,4.0,A4,X,11.8,8.7,10.4,27.0,239.0,,
1437,2000,TOYOTA,CAMRY,MID-SIZE,2.2,4.0,M5,X,11.4,8.1,9.9,29.0,228.0,,
1438,2000,TOYOTA,CAMRY,MID-SIZE,3.0,6.0,A4,X,13.4,9.4,11.6,24.0,267.0,,
1439,2000,TOYOTA,CAMRY SOLARA,COMPACT,2.2,4.0,A4,X,11.8,8.7,10.4,27.0,239.0,,
